date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:40	54417/54417	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:39%20GMT	https://scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/answer/1399/	D:/project/ali2/scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/answer/1399/index.html	(from https://scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/)
15:20:40	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:50:40%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=1392	D:/project/ali2/scisco.egemenerd.com/indexa7db.html	(from https://scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/)
15:20:41	54432/54432	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:40%20GMT	https://scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/answer/1392/	D:/project/ali2/scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/answer/1392/index.html	(from https://scisco.egemenerd.com/questions/question/testtesttesttesttesttesttesttesttesttesttest/)
15:20:41	2309/2309	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:50:39%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Ftodayfdgfggg%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embeda225.json	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:42	816/816	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/feed/index.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:50:42%20GMT	https://scisco.egemenerd.com/?p=720	D:/project/ali2/scisco.egemenerd.com/index7f9a.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:44	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:50:42%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Ftodayfdgfggg%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed9b3c	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:48	56608/56608	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:46%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/index54d3.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:49	56607/56607	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:46%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/index36df.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:49	56608/56608	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:46%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/index99a3.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:49	56608/56608	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:46%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/index9296.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:52	54072/54072	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:51%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/answer/722/	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/answer/722/index.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:53	2460/2460	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:50:50%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fi-have-5000-bitcoin-how-to-make-them-cash%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed8f9c.json	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:20:53	54035/54035	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:51%20GMT	https://scisco.egemenerd.com/questions/question/todayfdgfggg/answer/721/	D:/project/ali2/scisco.egemenerd.com/questions/question/todayfdgfggg/answer/721/index.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:53	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:50:51%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=721	D:/project/ali2/scisco.egemenerd.com/indexb7d1.html	(from https://scisco.egemenerd.com/questions/question/todayfdgfggg/)
15:20:54	3296/3296	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/feed/index.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:20:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:50:55%20GMT	https://scisco.egemenerd.com/?p=629	D:/project/ali2/scisco.egemenerd.com/indexe703.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:20:56	2548/2548	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:50:54%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fi-have-5000-bitcoin-how-to-make-them-cash%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed597a	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:01	59874/59874	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:50:58%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/index99a3.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:02	59874/59874	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:00%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/index54d3.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:03	59874/59874	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:00%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/index9296.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:03	59873/59873	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:00%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/index36df.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:07	60106/60106	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:03%20GMT	https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/answer/646/	D:/project/ali2/scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/answer/646/index.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:07	50911/50911	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:06%20GMT	https://scisco.egemenerd.com/questions/question/testtesttest/	D:/project/ali2/scisco.egemenerd.com/questions/question/testtesttest/index.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:10	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:05%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=646	D:/project/ali2/scisco.egemenerd.com/index9a9c.html	(from https://scisco.egemenerd.com/questions/question/i-have-5000-bitcoin-how-to-make-them-cash/)
15:21:11	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:05%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_q=609	D:/project/ali2/scisco.egemenerd.com/index5ba9.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:11	52448/52448	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:10%20GMT	https://scisco.egemenerd.com/questions/question/how-good-is-democracy/	D:/project/ali2/scisco.egemenerd.com/questions/question/how-good-is-democracy/index.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:12	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:11%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_c=38	D:/project/ali2/scisco.egemenerd.com/index1f35.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:14	2325/2325	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:51:12%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fhi-test-4-test%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed869c.json	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:15	56553/56553	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:13%20GMT	https://scisco.egemenerd.com/questions/question/what-is-wordpress/	D:/project/ali2/scisco.egemenerd.com/questions/question/what-is-wordpress/index.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:15	53998/53998	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:14%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-pencuri-hatiku/	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-pencuri-hatiku/index.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:16	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:14%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=573	D:/project/ali2/scisco.egemenerd.com/indexd942.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:17	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:16%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=560	D:/project/ali2/scisco.egemenerd.com/index940e.html	(from https://scisco.egemenerd.com/questions/page/4/)
15:21:18	2413/2413	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:51:16%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fhi-test-4-test%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed98cb	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:20	53804/53804	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:17%20GMT	https://scisco.egemenerd.com/questions/question/nldgndflgkdflkhdflkh/	D:/project/ali2/scisco.egemenerd.com/questions/question/nldgndflgkdflkhdflkh/index.html	(from https://scisco.egemenerd.com/questions/page/3/)
15:21:22	52177/52177	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:19%20GMT	https://scisco.egemenerd.com/questions/question/test-test-test-demo-demo-demo-demo-demo-demo-demo-demo-demo-demo-demodemodemo-demodemo-demo/	D:/project/ali2/scisco.egemenerd.com/questions/question/test-test-test-demo-demo-demo-demo-demo-demo-demo-demo-demo-demo-demodemodemo-demodemo-demo/index.html	(from https://scisco.egemenerd.com/questions/page/3/)
15:21:23	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:17%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=627	D:/project/ali2/scisco.egemenerd.com/index0bb3.html	(from https://scisco.egemenerd.com/questions/page/3/)
15:21:23	1312/1312	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/feed/index.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:24	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:20%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_q=624	D:/project/ali2/scisco.egemenerd.com/index3cde.html	(from https://scisco.egemenerd.com/questions/page/3/)
15:21:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:51:24%20GMT	https://scisco.egemenerd.com/?p=539	D:/project/ali2/scisco.egemenerd.com/indexfded.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:26	54997/54997	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:25%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/index54d3.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:26	54996/54996	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:26%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/index36df.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:27	2432/2432	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:51:25%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fsiapakah-penemu-combro-dan-bala-bala%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed0a80.json	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:27	54997/54997	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:26%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/index99a3.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:29	54997/54997	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:28%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/index9296.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:30	55202/55202	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:29%20GMT	https://scisco.egemenerd.com/questions/question/hi-test-4-test/answer/558/	D:/project/ali2/scisco.egemenerd.com/questions/question/hi-test-4-test/answer/558/index.html	(from https://scisco.egemenerd.com/questions/question/hi-test-4-test/)
15:21:30	2520/2520	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:51:28%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fsiapakah-penemu-combro-dan-bala-bala%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embedf6b9	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:30	1989/1989	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/feed/index.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:32	52515/52515	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jan%202021%2013:52:23%20GMT	https://scisco.egemenerd.com/wp-content/uploads/anspress-uploads/e21d24b4c1f55d30730b58dbac0e2b0b8b8b012b_14.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/anspress-uploads/e21d24b4c1f55d30730b58dbac0e2b0b8b8b012b_14.jpg	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:34	59969/59969	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:33%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/index36df.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:51:31%20GMT	https://scisco.egemenerd.com/?p=543	D:/project/ali2/scisco.egemenerd.com/indexc182.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:37	59970/59970	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:34%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/index99a3.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:37	59970/59970	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:33%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/index54d3.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:39	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:51:39%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=545	D:/project/ali2/scisco.egemenerd.com/indexc82c.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:40	57412/57412	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:39%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/answer/557/	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/answer/557/index.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:40	57389/57389	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:39%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/answer/545/	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/answer/545/index.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:41	59970/59970	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:39%20GMT	https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/index9296.html	(from https://scisco.egemenerd.com/questions/question/siapakah-penemu-combro-dan-bala-bala/)
15:21:42	2309/2309	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:51:40%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdemo-testing%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embeddf23.json	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:42	1818/1818	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/feed/index.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:51:42%20GMT	https://scisco.egemenerd.com/?p=540	D:/project/ali2/scisco.egemenerd.com/index092b.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:45	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:51:43%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdemo-testing%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embedf14f	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:48	56268/56268	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:47%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/index36df.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:48	56269/56269	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:47%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/index54d3.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:49	56269/56269	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:47%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/index99a3.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:50	56269/56269	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:48%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/index9296.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:51	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2013%20Aug%202021%2009:51:50%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/users/15	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/users/15.26b.delayed	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:21:53	56472/56472	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:50%20GMT	https://scisco.egemenerd.com/questions/question/demo-testing/answer/553/	D:/project/ali2/scisco.egemenerd.com/questions/question/demo-testing/answer/553/index.html	(from https://scisco.egemenerd.com/questions/question/demo-testing/)
15:21:53	897/897	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:44:36%20GMT	https://scisco.egemenerd.com/author/aniltanwar/feed/	D:/project/ali2/scisco.egemenerd.com/author/aniltanwar/feed/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:21:56	2695/2695	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:51:54%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fcan-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed9629.json	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:00	41139/41139	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:59%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/answers/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/answers/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:22:00	41716/41716	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:51:59%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/questions/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/questions/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:22:01	41618/41618	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:00%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/reputations/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/reputations/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:22:03	2783/2783	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:52:00%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fcan-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed8169	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:05	39315/39315	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:03%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/blog/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/blog/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
